split,image,mask
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2109.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2109.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/680.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/680.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2157.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2157.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1935.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1935.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2843.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2843.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2135.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2135.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2264.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2264.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1525.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1525.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1922.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1922.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2584.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2584.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1293.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1293.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2705.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2705.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/8.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/8.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/928.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/928.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/789.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/789.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2604.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2604.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/479.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/479.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/179.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/179.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2663.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2663.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1013.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1013.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2508.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2508.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1433.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1433.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1643.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1643.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1289.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1289.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/684.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/684.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2656.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2656.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/378.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/378.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/107.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/107.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1069.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1069.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/858.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/858.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1554.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1554.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/157.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/157.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1887.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1887.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2618.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2618.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/828.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/828.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1754.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1754.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/415.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/415.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/940.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/940.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1702.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1702.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2480.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2480.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1899.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1899.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/149.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/149.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1195.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1195.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2639.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2639.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1146.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1146.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1975.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1975.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1395.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1395.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2267.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2267.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/797.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/797.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2426.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2426.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/820.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/820.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/422.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/422.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2281.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2281.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1575.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1575.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2790.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2790.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1604.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1604.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1461.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1461.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2211.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2211.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1202.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1202.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2019.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2019.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2606.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2606.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2763.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2763.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/77.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/77.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/103.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/103.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/352.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/352.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/765.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/765.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2982.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2982.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1719.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1719.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1629.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1629.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2353.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2353.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2661.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2661.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1824.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1824.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2118.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2118.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1906.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1906.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2683.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2683.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/362.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/362.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/3029.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/3029.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1679.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1679.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/903.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/903.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1182.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1182.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1215.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1215.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/3019.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/3019.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1169.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1169.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/451.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/451.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/564.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/564.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2515.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2515.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2095.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2095.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/611.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/611.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1140.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1140.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/252.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/252.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1321.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1321.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/734.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/734.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1522.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1522.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1155.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1155.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/260.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/260.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/978.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/978.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/396.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/396.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2418.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2418.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/730.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/730.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2789.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2789.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2404.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2404.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1446.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1446.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1470.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1470.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1247.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1247.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2996.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2996.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2870.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2870.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1183.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1183.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/73.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/73.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/525.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/525.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/209.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/209.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1478.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1478.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2553.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2553.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1981.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1981.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/719.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/719.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1568.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1568.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/673.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/673.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1434.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1434.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2527.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2527.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/294.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/294.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/1707.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/1707.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2764.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2764.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2183.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2183.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/76.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/76.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2529.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2529.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/735.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/735.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/446.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/446.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2044.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2044.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/86.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/86.png
train,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/images/2908.png,/sessions/rcw-01rhzohs6sarhhp2xkz1oted/mnt/MVI_Brain_Tumor/masks/2908.png
